anime_id,name,genre,type,episodes,rating,members
580,kogepan,comedy,TV,10,7.04,4436
10122,kowarekake no orgel special,"drama, music, scifi, seinen, slice of life",Special,1,7.04,7198
1431,lupin iii ai no da capo  fujiko039s unlucky days,"action, adventure, comedy, shounen",Special,1,7.04,3279
1504,macross flash back 2012,"drama, mecha, military, scifi",OVA,1,7.04,5199
31884,mahoutsukai precure,"action, fantasy, magic, school, shoujo, slice of life",TV,48,7.04,3865
1951,maniemanie meikyuu monogatari,"adventure, fantasy, horror, scifi, supernatural",Movie,3,7.04,9568
4232,mobile suit gundam ms igloo 2 gravity of the battlefront,"mecha, scifi",OVA,3,7.04,6864
30514,nisekoimonogatari,music,ONA,1,7.04,17116
12591,ojamajo doremi ova,"kids, magic",OVA,3,7.04,799
32634,okusama ga seitokaichou okusama gekijou,"comedy, shounen",Special,12,7.04,4250
33606,one piece film gold episode 0  711 ver,"action, adventure, comedy, fantasy, shounen, super power",Special,1,7.04,4166
17115,pokemon best wishes season 2 episode n,"action, adventure, comedy, fantasy, kids",TV,14,7.04,13647
1525,pokemon crystal raikou ikazuchi no densetsu,"action, adventure, comedy, fantasy, kids",Special,1,7.04,13929
16678,pokemon pikachu to eevee friends,"adventure, comedy, fantasy, kids",Movie,1,7.04,3849
32160,precure all stars movie minna de utau  kiseki no mahou,"action, comedy, fantasy, magic, music, shoujo",Movie,1,7.04,699
31559,prince of stride alternative,sports,TV,12,7.04,79630
5996,prince of tennis oshougatsu special,"action, comedy, shounen, sports",Special,1,7.04,5000
1357,shin hokuto no ken,"action, martial arts, scifi, shounen",OVA,3,7.04,6426
28625,shisha no teikoku,"historical, psychological, scifi",Movie,1,7.04,31182
7768,tantei opera milky holmes,"comedy, mystery, super power",TV,12,7.04,28812
4208,tetsujin 28gou 1980,"action, mecha",TV,51,7.04,821
2625,thedoraemons the mysterious thief dorapan the mysterious cartel,"comedy, fantasy, kids, scifi, shounen",Movie,1,7.04,621
4166,to heart 2 ad,"comedy, ecchi, romance",OVA,2,7.04,4412
687,tokyo mew mew,"adventure, comedy, fantasy, magic, romance, scifi, shoujo, supernatural",TV,52,7.04,67936
711,uchuu senkan yamato movie,"drama, military, scifi, space",Movie,1,7.04,2154
8422,vampire knight gekiai no portrait,"comedy, shoujo, vampire",Special,1,7.04,23727
2746,vexille 2077 nihon sakoku,"action, military, scifi",Movie,1,7.04,14754
19023,"wake up, girls","drama, music",TV,12,7.04,29679
6165,white album 2nd season,"drama, harem, music, romance",TV,13,7.04,24889
6489,zero no tsukaima princesses no rondo picture drama,"action, adventure, comedy, drama, ecchi, fantasy, harem, magic, romance, school",Special,7,7.04,23532
1249,"zone of the enders dolores, i","action, adventure, comedy, mecha, military, scifi, space",TV,26,7.04,6753
31763,accel world infiniteburst,"action, game, romance, school, scifi",Movie,1,7.03,21916
1762,arslan senki,"action, adventure, drama, fantasy, historical",OVA,6,7.03,10953
10431,baka to test to shoukanjuu matsuri  sentaku ni yotte tenkai ga kawaru quotlips eizouquot,"comedy, parody",ONA,1,7.03,18934
11703,codebreaker,"action, comedy, school, shounen, super power, supernatural",TV,13,7.03,135255
891,dragon ball movie 2 majinjou no nemuri hime,"action, adventure, comedy, fantasy, scifi, shounen, super power",Movie,1,7.03,27194
12035,dwaejiui wang,"drama, psychological, seinen, thriller",Movie,1,7.03,2697
9347,fortune arterial akai yakusoku  tadoritsuita basho,"comedy, fantasy, harem, romance, vampire",OVA,1,7.03,18682
1929,futari wa precure max heart,"action, comedy, fantasy, magic, shoujo",TV,47,7.03,7189
981,ichigo 100 ova,"comedy, ecchi, harem, romance, school, shounen",OVA,4,7.03,19508
20945,iron kid,"action, adventure, comedy, scifi",TV,26,7.03,908
11281,keroro gunsou mushakero ohirome sengoku ranstar dai battle,"action, comedy, mecha, parody, samurai, shounen",Special,1,7.03,613
5968,kinnikuman ii sei ultimate muscle 2,"action, comedy, martial arts, scifi, shounen, sports",TV,13,7.03,2019
18045,koi to senkyo to chocolate special,"drama, romance, school",Special,1,7.03,15430
1578,koisuru tenshi angelique kokoro no mezameru toki,"adventure, comedy, drama, fantasy, magic, romance, scifi, shoujo",TV,13,7.03,6786
1032,kumo no you ni kaze no you ni,"adventure, drama, historical, romance",Movie,1,7.03,3536
33197,lostorage incited wixoss,"game, psychological",TV,12,7.03,21893
1415,lupin iii bye bye liberty  kiki ippatsu,"action, adventure, comedy, shounen",Special,1,7.03,3235
9630,mini sengoku basara two tsukiyo no katakurakun,"comedy, historical",Special,7,7.03,3232
2613,mirai shounen conan 2 taiga daibouken,"adventure, drama, scifi",TV,24,7.03,931
2235,mizu no kotoba,"drama, psychological, scifi",Special,1,7.03,15958
1174,munto,"fantasy, magic, romance",OVA,1,7.03,12271
31442,musaigen no phantom world,"action, comedy, fantasy, slice of life, supernatural",TV,13,7.03,168482
229,ninin ga shinobuden,"comedy, martial arts, parody",TV,12,7.03,23125
28431,pokemon omega ruby amp alpha sapphire mega special animation,"action, adventure, fantasy, kids",ONA,1,7.04,4068
6201,princess lover,"comedy, ecchi, harem, school",TV,12,7.03,104098
1954,rayearth,"action, adventure, fantasy",OVA,3,7.03,9637
1942,rocket girls,"adventure, scifi",TV,12,7.03,4794
28105,shirobako specials,"adventure, comedy",Special,2,7.03,11669
33491,shounen maid special,"comedy, shoujo, slice of life",OVA,1,7.03,2480
508,tottoko hamtarou,"adventure, comedy, kids",TV,296,7.03,29433
1549,1000nen joou queen millennia,"adventure, drama, fantasy, scifi",Movie,1,7.02,2078
2832,anikuri15,"adventure, comedy, drama, fantasy, game, magic, martial arts, mecha, school, scifi, slice of life, super power, supernatural",Special,15,7.02,12926
971,astro boy tetsuwan atom,"action, adventure, kids, mecha, scifi, shounen, super power",TV,50,7.02,9331
4999,asu no yoichi,"comedy, ecchi, harem, martial arts, romance, shounen",TV,12,7.02,110748
23369,bakuman 2nd season special,comedy,Special,1,7.02,6812
1668,bakuten shoot beyblade g revolution,"action, adventure, comedy, scifi, shounen, sports",TV,52,7.02,22429
1186,battle athletess daiundoukai tv,"action, adventure, comedy, drama, school, scifi, shounen, sports",TV,26,7.02,4806
8440,black lagoon omake,comedy,Special,7,7.02,33923
3456,candyboy side story for archive,"romance, school, shoujo ai",ONA,1,7.02,20294
2118,captain tsubasa europe daikessen,"action, shounen, sports",Movie,1,7.02,2819
1890,clover,"drama, fantasy, music, scifi, shoujo",Music,1,7.02,8524
10116,crayon shinchan movie 19 arashi wo yobu ougon no spy daisakusen,comedy,Movie,1,7.02,795
956,daikuu maryuu gaiking,"adventure, mecha, scifi, shounen",TV,44,7.02,919
24169,detective conan the fugitive kogorou mouri,"comedy, mystery",ONA,1,7.02,2403
3031,digimon frontier ornismon fukkatsu,"adventure, comedy, drama, fantasy, shounen",Movie,1,7.02,11973
993,dual parallel trouble adventures special,"comedy, drama, harem, mecha, romance, scifi",Special,1,7.02,3631
7559,fatestay night tv reproduction,"action, fantasy, magic, romance, shounen, supernatural",OVA,2,7.02,23498
126,futakoi alternative,"comedy, drama, romance",TV,13,7.02,21516
3519,garakutadoori no stain,comedy,TV,13,7.02,641
4240,ginga senpuu braiger,"action, adventure, mecha, space",TV,39,7.02,886
12481,gregory horror show the second guest,"comedy, demons, horror, mystery, supernatural, vampire",TV,25,7.02,603
2230,hana no ko lunlun,"drama, magic, shoujo",TV,50,7.02,2080
11161,hoshizora e kakaru hashi kakaru ka gakuensai ni koi no hashi,"comedy, ecchi, romance, school",Special,1,7.02,17770
642,ichigo 100 koi ga hajimaru satsuei gasshuku  yureru kokoro ga higashi e nishi e,"ecchi, romance, shounen",Special,1,7.02,13415
1192,kakurenbo,"horror, psychological, supernatural",Movie,1,7.02,22853
2487,kyouryuu boukenki jura tripper,"adventure, drama, fantasy, scifi",TV,39,7.02,756
10213,maji de watashi ni koi shinasai,"comedy, ecchi, harem, martial arts, romance, school, super power",TV,12,7.02,116683
2501,papuwa,"adventure, comedy",TV,26,7.02,973
2201,pokemon advanced generation pokemon ranger to umi no ouji manaphy,"action, adventure, drama, fantasy, kids",Movie,1,7.02,34055
212,project ako,"action, adventure, comedy, mecha, scifi, super power",Movie,1,7.02,7846
11227,rinne no lagrange,"action, comedy, mecha, scifi",TV,12,7.02,41486
29317,saenai heroine no sodatekata ai to seishun no service kai,"comedy, ecchi, harem, romance",Special,1,7.01,41444
419,samurai deeper kyou,"adventure, comedy, historical, shounen, supernatural",TV,26,7.02,38580
8677,sangokushi 1985,historical,Special,1,7.02,231
11751,"senki zesshou symphogear meteoroidfalling, burning, and disappear, then","action, music, scifi",TV,13,7.02,47588
7375,shakugan no shana s specials,"comedy, parody",Special,4,7.02,18190
2578,taotao ehonkan sekai doubutsu banashi,"adventure, comedy, fantasy, kids",TV,52,7.02,656
1587,tenpou ibun ayakashi ayashi,"demons, historical, supernatural",TV,25,7.02,10364
2715,totsuzen neko no kuni banipal witt,adventure,Movie,1,7.02,1138
1540,"touch miss lonely yesterday  are kara, kimi wa","romance, shounen, sports",Special,1,7.02,1627
1111,vandread gekitouhen,"action, adventure, comedy, ecchi, mecha, scifi, space",OVA,1,7.02,5170
31909,wakabagirl onsen tsukaritai,"comedy, slice of life",Special,1,7.02,4284
1024,wei kreuz ova,"action, drama",OVA,2,7.02,4296
1248,zone of the enders idolo,"action, drama, mecha, military, romance, scifi, space",OVA,1,7.02,5564
29223,aldnoahzero extra archives,"action, mecha, scifi",Special,1,7.01,6895
5755,aoki ryuusei spt layzner ova,"action, mecha, military, scifi, shounen, space",OVA,3,7.01,740
492,armitage iii dualmatrix,"action, adventure, mecha, scifi",Movie,1,7.01,11524
405,blood the last vampire,"horror, supernatural, vampire",Movie,1,7.01,67778
2122,captain tsubasa saikyou no teki holland youth,"action, shounen, sports",OVA,1,7.01,2313
3690,chou hatsumei boy kanipan,"adventure, comedy, mecha, romance",TV,21,7.01,382
2055,coo tooi umi kara kita coo,"adventure, drama, mystery, slice of life",Movie,1,7.01,850
2722,crusher joe the movie,"action, adventure, scifi, space",Movie,1,7.01,2018
12565,fateprototype,"action, fantasy, magic, romance, shounen, supernatural",OVA,1,7.01,43469
5136,flag director039s edition issenman no kufura no kiroku,action,Movie,1,7.01,987
6734,ginga tetsudou 999 eien no tabibito emeraldas,"scifi, space",Special,1,7.01,799
3854,ginga tetsudou monogatari wasurerareta toki no wakusei,"drama, scifi, space",OVA,4,7.01,1236
7109,gyouten ningen batsealer,"action, adventure, fantasy, magic",TV,52,7.01,201
3710,hakaba kitarou,"horror, supernatural",TV,11,7.01,6649
3227,harukanaru toki no naka de 3 kurenai no tsuki,"action, fantasy, historical, military, shoujo",Special,1,7.01,2355
4190,harukanaru toki no naka de 3 kurenai no tsuki special,"comedy, fantasy, shoujo",Special,1,7.01,1010
31234,himouto umaruchans,"comedy, seinen, slice of life",Special,12,7.01,17038
5043,hurricane live 2032,music,Special,6,7.01,1039
8277,hyakka ryouran samurai girls,"action, comedy, ecchi, harem, samurai, school",TV,12,7.01,99201
641,ichigo 100 special 2,"comedy, ecchi, romance, shounen",Special,1,7.01,13562
20423,kamisama no inai nichiyoubi kioku,"fantasy, mystery",Special,1,7.01,18722
5914,kanamemo,"comedy, ecchi, shoujo ai, slice of life",TV,13,7.01,23757
15783,lupin iii touhou kenbunroku  another page,"action, adventure, comedy, mystery, shounen",Special,1,7.01,1773
193,maburaho,"comedy, drama, ecchi, harem, magic, romance, school",TV,24,7.01,61004
2016,mermaid forest ova,"drama, fantasy, horror, mystery",OVA,1,7.01,3708
1040,mizuiro jidai,"shoujo, slice of life",TV,47,7.01,1519
9693,moshidora,"drama, sports",TV,10,7.01,15952
3615,neo angelique abyss,"comedy, fantasy, harem, romance, shoujo",TV,13,7.01,24149
5023,ninpuu kamui gaiden,"action, adventure, historical, martial arts, samurai",TV,26,7.01,650
561,sakura taisen,"adventure, mecha, scifi, shounen",TV,25,7.01,11293
1166,sakura taisen gouka kenran,"adventure, mecha, scifi, shounen",OVA,6,7.01,2410
4332,seigi wo aisuru mono gekkou kamen,"action, mystery",TV,39,7.01,282
2029,sirius no densetsu,"drama, fantasy, romance",Movie,1,7.01,2007
20021,sword art online extra edition,"action, adventure, fantasy, game, romance",Special,1,7.0,121722
12727,thermae romae specials,"comedy, historical, seinen",Special,2,7.01,1953
2493,touch 3 kimi ga toorisugita ato ni  don039t pass me by,"drama, school, sports",Movie,1,7.01,1032
1129,ufo princess valkyrie special,"comedy, romance, scifi",Special,1,7.01,2495
1481,"urusei yatsura haru da, tobidase","action, adventure, comedy, drama, romance, scifi",Special,2,7.01,1815
30355,wakabagirl,"comedy, school, slice of life",TV,13,7.01,22773
11837,zetman,"action, drama, horror, romance, scifi, seinen, supernatural",TV,13,7.01,65633
9547,alps no shoujo heidi 1979,"drama, historical, slice of life",Movie,1,7.0,1480
3631,aoi blink,"adventure, fantasy",TV,39,7.0,931
750,binchoutan,"comedy, slice of life",TV,12,7.0,6960
6246,black jack sora kara kita kodomo,drama,OVA,1,7.0,1595
25437,brothers conflict ova,"harem, romance, shoujo",OVA,2,7.0,10286
2684,buzzer beater 2nd season,"action, scifi, shounen, sports",TV,13,7.0,5193
2121,captain tsubasa sekai daikessen jr world cup,"action, shounen, sports",Movie,1,7.0,2334
32483,cheer danshi,"school, sports",TV,12,7.0,29219
514,cossette no shouzou,"drama, horror, magic, psychological, romance, supernatural",OVA,3,7.0,40318
22699,dragon ball z zenbu misemasu toshi wasure dragon ball z,"action, adventure, comedy, fantasy, martial arts, shounen, slice of life, super power",Special,1,7.0,4153
124,fushigi yuugi eikouden,"adventure, drama, fantasy, romance, shoujo",OVA,4,7.0,11740
9154,kindaichi shounen no jikenbo satsuriku no deep blue,"mystery, shounen",Movie,1,7.0,631
2215,kishin taisen gigantic formula,"mecha, scifi",TV,26,7.0,4633
5091,manga sarutobi sasuke,"adventure, comedy, historical, supernatural",TV,24,7.0,523
3462,minky momo in yume ni kakeru hashi,"drama, shoujo, slice of life",OVA,1,7.0,600
1917,mobile suit gundam ms igloo the hidden one year war,"mecha, military, scifi, space",OVA,3,7.0,8274
33546,monster strike mermaid rhapsody,"action, fantasy, game",ONA,1,7.0,854
1792,overman king gainer,"action, adventure, mecha, scifi, shounen",TV,26,7.0,6551
13377,recorder to randoseru re,"comedy, school, seinen, slice of life",TV,13,7.0,17283
19365,samurai flamenco,"action, comedy, parody",TV,22,7.0,74324
30806,schwarzesmarken,"action, drama, historical, mecha, military, scifi",TV,12,7.0,51632
884,shin angyo onshi,"action, fantasy",Movie,1,7.0,13231
19841,super seisyun brothers,"comedy, josei, slice of life",TV,14,7.0,18072
3248,tenpou ibun ayakashi ayashi  ayashi shinkyoku,"action, drama, historical, supernatural",Special,5,7.0,1892
21851,tesagure bukatsumono encore,"parody, school, slice of life",TV,12,7.0,2084
5830,tsurupika hagemarukun,"comedy, kids",TV,59,7.0,322
3501,wellber no monogatari sisters of wellber zwei,"adventure, fantasy, historical, romance",TV,13,7.0,3038
6479,candy boy episode ex02  shiawase kyouyuu riron,"romance, shoujo ai, slice of life",Special,1,6.99,15078
2274,clamp in wonderland,music,Music,1,6.99,12267
1841,dai mahou touge omake,comedy,Special,4,6.99,5579
292,dear boys,"drama, shounen, sports",TV,26,6.99,12662
896,dragon ball z movie 03 chikyuu marugoto choukessen,"adventure, comedy, fantasy, scifi, shounen",Movie,1,6.99,57840
118,el hazard 2 the magnificent world,"adventure, comedy, fantasy",OVA,4,6.99,5771
2973,fire tripper,"fantasy, scifi",OVA,1,6.99,2115
603,futari wa precure,"action, comedy, fantasy, magic, shoujo",TV,49,6.99,17671
12163,ginga tetsudou 999 hoshizora wa time machine,"drama, scifi",Movie,1,6.99,443
2569,jungle book shounen mowgli,"adventure, drama",TV,52,6.99,3035
636,juubeechan 2 siberia yagyuu no gyakushuu,"adventure, comedy, drama, martial arts, samurai, shounen",TV,13,6.99,6733
2772,juushin enbu hero tales,"action, fantasy, shounen",TV,26,6.99,16502
1768,kikaider 01 the animation,"action, adventure, drama, mecha, scifi, shounen",OVA,4,6.99,1710
5967,kinnikuman ii sei ultimate muscle,"action, comedy, martial arts, scifi, shounen, sports",TV,13,6.99,2435
3547,kochira katsushikaku kameari kouenmae hashutsujo the movie 2 ufo shuurai tornado daisakusen,"comedy, police",Movie,1,6.99,504
5891,kousoku denjin albegus,mecha,TV,45,6.99,698
20889,kuro no sumika chronus,psychological,Movie,1,6.99,12270
6794,kurokami tora to tsubasa,"action, martial arts, super power",Special,1,6.99,6302
13247,lupin iii lupin ikka seizoroi,"adventure, comedy, shounen",Special,1,6.99,1462
32153,mahou shoujo madokamagica concept movie,"drama, magic, psychological, thriller",Movie,1,6.99,5452
2707,majime ni fumajime kaiketsu zorori,"adventure, kids",TV,97,6.99,390
1509,mamotte lollipop,"adventure, comedy, magic, romance, shoujo",TV,13,6.99,11747
1935,megazone 23,"action, mecha, music, mystery, romance, scifi",OVA,4,6.99,6483
936,naruto movie 2 dai gekitotsu maboroshi no chiteiiseki dattebayo,"adventure, comedy, drama, fantasy, shounen, supernatural",Movie,1,6.99,97308
800,niea under 7,"comedy, scifi, slice of life",TV,13,6.99,16711
4054,norimono oukoku bubu chacha,"comedy, slice of life",TV,26,6.99,315
9884,osomatsukun,comedy,TV,56,6.99,1322
31756,owari no seraph the beginning of the end,"action, drama, shounen, supernatural, vampire",Special,1,6.99,14248
